polygon.started,polygon.stopped,descriptionText.started,descriptionText.stopped,keyPressRun.keys,keyPressRun.rt,keyPressRun.started,keyPressRun.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,sound_1.started,sound_1.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,Participant ID,Age,Sex,Handedness,Experiment Mode,Data modality,EEG headset,Visualize Epochs,date,frameRate,
4.775972899980843,None,4.775972899980843,None,space,2.5562791996635497,0.0028542992658913136,None,,,,,,,,,,,,,,,,,,,,,,,aa,aa,Male,Right-handed,Resting_Eyes_Opened,With EEG,Emotiv EPOC(+),False,2020_May_15_2006,59.94158081150297,
,,,,,,,,7.328293799888343,None,7.328293799888343,None,7.328293799888343,8.32934489985928,8.312649100087583,9.313376300036907,9.313376300036907,10.314298199955374,10.64861539984122,100.65996540011838,10.64861539984122,100.65996540011838,10.64861539984122,100.65996540011838,90.0040956796147,None,102.34475379996002,None,102.34475379996002,None,,,,,,,,,,,
